"id","match_checksum","number","start_tick","start_frame","freeze_time_end_tick","freeze_time_end_frame","end_tick","end_frame","end_officially_tick","end_officially_frame","team_a_name","team_b_name","team_a_score","team_b_score","team_a_side","team_b_side","team_a_start_money","team_b_start_money","team_a_equipment_value","team_b_equipment_value","team_a_money_spent","team_b_money_spent","team_a_economy_type","team_b_economy_type","duration","end_reason","winner_name","winner_side","overtime_number"
4761,ac6924b5f306b714,3,8969,9525,10249,10882,15525,16457,15973,16933,Team A,Team B,2,1,3,2,19700,21850,26650,22700,9500,21400,full,full,102370,1,Team B,2,0
4762,ac6924b5f306b714,4,15973,16933,17253,18283,22772,24122,23220,24593,Team A,Team B,3,1,3,2,18600,19150,28700,25000,17300,12100,full,full,106166,8,Team A,3,0
4763,ac6924b5f306b714,5,23220,24593,24500,25950,30304,32085,30752,32561,Team A,Team B,3,2,3,2,20300,16850,28950,5650,9400,4850,full,semi,110640,1,Team B,2,0
4764,ac6924b5f306b714,6,30752,32561,32032,33912,41570,44002,42018,44472,Team A,Team B,3,3,3,2,19350,29300,25850,27750,18700,22250,full,full,168958,1,Team B,2,0
4765,ac6924b5f306b714,7,42018,44472,43298,45830,50729,53687,51177,54162,Team A,Team B,3,4,3,2,10150,25250,15600,28050,600,4400,semi,full,136085,1,Team B,2,0
4766,ac6924b5f306b714,8,51177,54162,52457,55514,59163,62605,59611,63082,Team A,Team B,3,5,3,2,22450,39650,26200,28050,19300,12600,full,full,124684,9,Team B,2,0
4767,ac6924b5f306b714,9,62639,66282,63919,67632,68197,72159,68645,72634,Team A,Team B,3,6,3,2,19300,44600,10500,27750,9400,16000,semi,full,86790,9,Team B,2,0
4768,ac6924b5f306b714,10,68645,72634,69925,73987,75649,80037,76097,80516,Team A,Team B,4,6,3,2,27250,46450,26750,28050,25750,6500,full,full,109326,8,Team A,3,0
4769,ac6924b5f306b714,11,76097,80516,77377,81864,84077,88949,84525,89427,Team A,Team B,4,7,3,2,20300,47650,29100,27750,18800,27150,full,full,124537,9,Team B,2,0
4770,ac6924b5f306b714,12,84525,89427,85805,90776,93165,98563,94456,99937,Team A,Team B,5,7,3,2,17250,38350,17750,28150,16750,17100,force-buy,full,134919,12,Team A,3,0
4771,ac6924b5f306b714,13,94456,99937,95736,101295,99065,104820,99513,105291,Team A,Team B,5,8,2,3,4000,4000,4250,4300,3450,3300,pistol,pistol,72111,7,Team B,3,0
4772,ac6924b5f306b714,14,99513,105291,100793,106648,104688,110765,105136,111235,Team A,Team B,5,9,2,3,13650,21250,14350,23200,13050,20850,force-buy,full,80839,8,Team B,3,0
4773,ac6924b5f306b714,15,105136,111235,106416,112591,107669,113917,108117,114391,Team A,Team B,5,10,2,3,13500,19400,2900,26800,2900,17100,eco,full,39607,8,Team B,3,0
4774,ac6924b5f306b714,16,108117,114391,109397,115744,112668,119204,113116,119677,Team A,Team B,6,10,2,3,25100,21300,25000,28800,24300,2400,full,full,71077,9,Team A,2,0
4775,ac6924b5f306b714,17,113116,119677,114396,121030,120292,127262,120740,127740,Team A,Team B,7,10,2,3,18850,27550,24900,27250,14700,25750,full,full,112014,9,Team A,2,0
4776,ac6924b5f306b714,18,120740,127740,122020,129088,127545,134934,127993,135406,Team A,Team B,7,11,2,3,22200,13500,23050,5650,18250,5250,full,semi,106239,7,Team B,3,0
4777,ac6924b5f306b714,19,127993,135406,129273,136761,133338,141058,133786,141534,Team A,Team B,7,12,2,3,17650,28800,18200,27900,17000,20800,force-buy,full,83467,8,Team B,3,0
4778,ac6924b5f306b714,20,136696,144613,137976,145962,144444,152804,144892,153276,Team A,Team B,8,12,2,3,13250,27000,13650,29850,12850,15600,force-buy,full,120963,1,Team A,2,0
4779,ac6924b5f306b714,21,147078,155592,148358,156943,154174,163097,154174,163097,Team A,Team B,8,13,2,3,14800,18300,25050,25450,15000,18650,full,full,110832,8,Team B,3,0
5021,b1b5c3d3ff0eebcf,1,1,1,1,31,3338,3574,3786,4046,Team A,Team B,1,0,3,2,0,0,4000,4250,3400,3250,pistol,pistol,52757,8,Team A,3,0
5022,b1b5c3d3ff0eebcf,2,3786,4046,5066,5402,11392,12091,11840,12565,Team A,Team B,2,0,3,2,19600,10850,21500,11100,19100,10700,semi,force-buy,118790,8,Team A,3,0
5023,b1b5c3d3ff0eebcf,3,11840,12565,13120,13918,16716,17716,17164,18195,Team A,Team B,3,0,3,2,19500,12150,24600,4450,4300,4050,full,eco,76058,8,Team A,3,0
5024,b1b5c3d3ff0eebcf,4,17164,18195,18444,19543,22463,23794,22911,24272,Team A,Team B,4,0,3,2,34200,22900,28250,22600,11000,22200,full,full,82673,8,Team A,3,0
5025,b1b5c3d3ff0eebcf,5,22911,24272,24191,25622,31551,33410,31999,33883,Team A,Team B,5,0,3,2,42200,18000,29400,11200,8800,11000,full,semi,134929,12,Team A,3,0
5026,b1b5c3d3ff0eebcf,6,31999,33883,33279,35236,37236,39417,37684,39893,Team A,Team B,6,0,3,2,51100,17900,29500,24850,19200,16100,full,full,81713,8,Team A,3,0
5027,b1b5c3d3ff0eebcf,7,39604,41924,40884,43275,45398,48054,45846,48524,Team A,Team B,7,0,3,2,50900,18800,28800,12350,3700,12450,full,semi,90513,8,Team A,3,0
5028,b1b5c3d3ff0eebcf,8,45846,48524,47126,49881,50368,53308,50816,53781,Team A,Team B,7,1,3,2,65800,24250,30150,24700,19650,24000,full,full,70639,9,Team B,2,0
5029,b1b5c3d3ff0eebcf,9,53172,56269,54452,57627,60100,63595,60548,64073,Team A,Team B,7,2,3,2,54800,17800,29350,24450,28350,12400,full,full,108173,9,Team B,2,0
5030,b1b5c3d3ff0eebcf,10,60548,64073,61828,65422,69658,73705,70106,74177,Team A,Team B,8,2,3,2,38000,23450,28250,22400,27250,21200,full,full,142223,7,Team A,3,0
5031,b1b5c3d3ff0eebcf,11,70106,74177,71386,75532,78387,82937,78835,83412,Team A,Team B,8,3,3,2,31100,18150,30100,14100,14350,13700,full,semi,129347,9,Team B,2,0
5032,b1b5c3d3ff0eebcf,12,78835,83412,80115,84763,87786,92875,89077,94249,Team A,Team B,8,4,3,2,26000,22500,26200,22550,25400,21550,full,full,139728,9,Team B,2,0
5033,b1b5c3d3ff0eebcf,13,89077,94249,90357,95605,92524,97902,92972,98374,Team A,Team B,9,4,2,3,4000,4000,4300,4400,3300,3400,pistol,pistol,53939,9,Team A,2,0
5034,b1b5c3d3ff0eebcf,14,95983,101558,97263,102908,106068,112221,106516,112695,Team A,Team B,10,4,2,3,18750,10650,20600,10800,18300,10100,full,force-buy,157447,1,Team A,2,0
5035,b1b5c3d3ff0eebcf,15,106516,112695,107796,114049,113809,120408,114257,120884,Team A,Team B,11,4,2,3,18850,13100,24900,9950,9300,1650,full,semi,113888,1,Team A,2,0
5036,b1b5c3d3ff0eebcf,16,114257,120884,115537,122235,120296,127266,120744,127743,Team A,Team B,11,5,2,3,28550,25950,24800,26100,5000,22650,full,full,94234,7,Team B,3,0
5037,b1b5c3d3ff0eebcf,17,120744,127743,122024,129093,126766,134111,127214,134582,Team A,Team B,11,6,2,3,34750,23450,27250,27450,26550,15150,full,full,94028,8,Team B,3,0
5038,b1b5c3d3ff0eebcf,18,129665,137174,130945,138532,136918,144847,137366,145318,Team A,Team B,11,7,2,3,18400,27100,8300,27700,8400,18200,semi,full,113297,8,Team B,3,0
5039,b1b5c3d3ff0eebcf,19,137366,145318,138646,146674,144444,152803,144892,153275,Team A,Team B,12,7,2,3,22600,27900,22900,30650,21900,15950,full,full,110521,9,Team A,2,0
5040,b1b5c3d3ff0eebcf,20,144892,153275,146172,154631,152165,160967,152165,160967,Team A,Team B,13,7,2,3,27800,10250,27350,20150,8700,19150,full,force-buy,113578,9,Team A,2,0
5064,f1155c4667055301,1,111,159,1806,1943,6711,7099,7031,7439,UNiTY,AM Gaming,0,1,3,2,4000,4000,4900,5000,3400,3500,pistol,pistol,102996,1,AM Gaming,2,0
5065,f1155c4667055301,2,7031,7439,8311,8789,13161,13891,13481,14228,UNiTY,AM Gaming,1,1,3,2,12850,18900,14250,19700,11750,18700,force-buy,semi,95753,8,UNiTY,3,0
5066,f1155c4667055301,3,13481,14228,14761,15571,17631,18592,17951,18932,UNiTY,AM Gaming,2,1,3,2,20700,8100,24950,7150,16800,7450,full,force-buy,64766,8,UNiTY,3,0
5067,f1155c4667055301,4,17951,18932,22063,23254,24859,26201,25179,26536,UNiTY,AM Gaming,3,1,3,2,22900,10450,28950,2800,11050,0,full,eco,107879,8,UNiTY,3,0
5068,f1155c4667055301,5,25179,26536,26459,27880,32835,34589,33155,34928,UNiTY,AM Gaming,4,1,3,2,30850,23050,28400,23500,11700,22500,full,full,119514,8,UNiTY,3,0
5069,f1155c4667055301,6,33155,34928,34435,36278,36465,38409,36785,38749,UNiTY,AM Gaming,5,1,3,2,37950,15650,29650,8800,19550,8800,full,semi,51661,8,UNiTY,3,0
5070,f1155c4667055301,7,36785,38749,38065,40096,43295,45600,43615,45935,UNiTY,AM Gaming,5,2,3,2,36800,24150,30500,25000,8150,23400,full,full,101675,9,AM Gaming,2,0
5071,f1155c4667055301,8,43615,45935,44895,47280,53526,56363,53846,56704,UNiTY,AM Gaming,5,3,3,2,37300,18800,29000,23900,28000,14900,full,full,154761,1,AM Gaming,2,0
5072,f1155c4667055301,9,53846,56704,55126,58047,60479,63678,60799,64017,UNiTY,AM Gaming,6,3,3,2,20450,22300,28950,24000,13450,16500,full,full,103500,8,UNiTY,3,0
5073,f1155c4667055301,10,60799,64017,62079,65368,69439,73110,69759,73450,UNiTY,AM Gaming,7,3,3,2,25600,18700,29450,19200,18950,18600,full,force-buy,134949,12,UNiTY,3,0
5074,f1155c4667055301,11,71994,75794,73274,77145,77628,81729,77948,82060,UNiTY,AM Gaming,8,3,3,2,25650,11700,30050,5400,6700,5300,full,semi,88081,8,UNiTY,3,0
5075,f1155c4667055301,12,77948,82060,79228,83410,85356,89860,85900,90444,UNiTY,AM Gaming,9,3,3,2,37550,23700,34400,24200,23100,23200,full,full,115759,8,UNiTY,3,0
5076,f1155c4667055301,13,85900,90444,87596,92235,91425,96264,91745,96599,UNiTY,AM Gaming,9,4,2,3,4000,4000,4250,4350,3450,3350,pistol,pistol,86374,7,AM Gaming,3,0
5077,f1155c4667055301,14,91745,96599,93025,97949,97072,102207,97392,102544,UNiTY,AM Gaming,10,4,2,3,13950,20900,13800,23300,13000,20350,force-buy,full,83228,9,UNiTY,2,0
5078,f1155c4667055301,15,97392,102544,98672,103886,105429,110998,105749,111335,UNiTY,AM Gaming,10,5,2,3,19300,9500,25200,8750,15600,8350,full,force-buy,125465,7,AM Gaming,3,0
5079,f1155c4667055301,16,107669,113356,108949,114706,117273,123462,117593,123802,UNiTY,AM Gaming,11,5,2,3,14600,22300,15250,29000,14150,16750,force-buy,full,149982,1,UNiTY,2,0
5080,f1155c4667055301,17,117593,123802,118873,125145,124482,131052,124802,131382,UNiTY,AM Gaming,11,6,2,3,19750,14700,19950,15100,19250,14300,semi,force-buy,107597,8,AM Gaming,3,0
5081,f1155c4667055301,18,124802,131382,126082,132731,130771,137665,131091,138002,UNiTY,AM Gaming,11,7,2,3,7500,19400,7350,23050,7350,7350,force-buy,full,93245,8,AM Gaming,3,0
5082,f1155c4667055301,19,131091,138002,132371,139352,137771,145033,138091,145369,UNiTY,AM Gaming,11,8,2,3,10250,31050,1100,26500,300,12800,eco,full,104346,8,AM Gaming,3,0
5083,f1155c4667055301,20,138091,145369,139371,146713,146044,153738,146364,154077,UNiTY,AM Gaming,12,8,2,3,22250,37250,22600,29200,21600,9900,full,full,124204,9,UNiTY,2,0
5084,f1155c4667055301,21,149472,157345,150752,158691,156923,165187,157243,165518,UNiTY,AM Gaming,12,9,2,3,18700,34900,27350,30500,8800,29500,full,full,116382,8,AM Gaming,3,0
5085,f1155c4667055301,22,157243,165518,158523,166869,162984,171561,162984,171561,UNiTY,AM Gaming,13,9,2,3,18250,12550,20000,29250,19500,19250,full,full,89684,9,UNiTY,2,0
5345,"7aa99739d81badc1",1,99,150,1793,1938,6551,6968,6871,7310,Four Magic,Vasco,0,1,3,2,4000,4000,4250,4850,3450,3450,pistol,pistol,100673,9,Vasco,2,0
5346,"7aa99739d81badc1",2,6871,7310,8151,8664,14368,15238,14688,15578,Four Magic,Vasco,0,2,3,2,11150,18600,1900,19500,900,17150,eco,semi,117063,9,Vasco,2,0
5347,"7aa99739d81badc1",3,14688,15578,15968,16927,23177,24556,23497,24892,Four Magic,Vasco,0,3,3,2,23900,19500,24100,22400,23100,15300,full,full,132567,1,Vasco,2,0
5348,"7aa99739d81badc1",4,23497,24892,24777,26244,33577,35552,33897,35893,Four Magic,Vasco,0,4,3,2,15850,23200,8150,24900,3450,8500,semi,full,157403,9,Vasco,2,0
5349,"7aa99739d81badc1",5,33897,35893,35177,37242,42823,45329,43143,45671,Four Magic,Vasco,0,5,3,2,31600,32750,29700,26850,28900,22650,full,full,139330,9,Vasco,2,0
5350,"7aa99739d81badc1",6,45147,47784,46427,49142,52797,55876,53117,56218,Four Magic,Vasco,0,6,3,2,21500,27550,11300,25000,10700,20400,semi,full,119484,9,Vasco,2,0
5351,"7aa99739d81badc1",7,53117,56218,54397,57569,61790,65389,62110,65728,Four Magic,Vasco,1,6,3,2,29200,25200,29250,25200,28250,12900,full,full,135417,7,Four Magic,3,0
5352,"7aa99739d81badc1",8,62110,65728,63390,67077,67539,71469,67859,71807,Four Magic,Vasco,1,7,3,2,21300,22900,28900,21600,11050,20800,full,full,84770,9,Vasco,2,0
5353,"7aa99739d81badc1",9,67859,71807,69139,73157,75938,80351,76258,80684,Four Magic,Vasco,1,8,3,2,25300,20150,25850,27450,24850,8100,full,full,126159,9,Vasco,2,0
5354,"7aa99739d81badc1",10,76258,80684,77538,82042,80953,85656,81273,85990,Four Magic,Vasco,1,9,3,2,19100,29900,10900,26750,9800,18950,semi,full,73415,9,Vasco,2,0
5355,"7aa99739d81badc1",11,81273,85990,82553,87343,85310,90259,85630,90597,Four Magic,Vasco,2,9,3,2,29400,28700,29550,27250,28550,20500,full,full,63035,8,Four Magic,3,0
5356,"7aa99739d81badc1",12,85630,90597,86910,91954,94444,99919,94988,100506,Four Magic,Vasco,3,9,3,2,19050,15200,30150,15300,5000,14500,full,force-buy,137646,7,Four Magic,3,0
5357,"7aa99739d81badc1",13,94988,100506,96684,102303,100117,105934,100437,106276,Four Magic,Vasco,3,10,2,3,4000,4000,4350,4100,3350,3300,pistol,pistol,80148,8,Vasco,3,0
5358,"7aa99739d81badc1",14,100437,106276,101717,107629,106154,112323,106474,112656,Four Magic,Vasco,3,11,2,3,10450,19700,2950,22450,2350,19100,eco,semi,89288,8,Vasco,3,0
5359,"7aa99739d81badc1",15,108757,115071,110037,116428,111800,118291,112120,118633,Four Magic,Vasco,3,12,2,3,20400,19900,20900,25650,19900,10650,full,full,47545,8,Vasco,3,0
5360,"7aa99739d81badc1",16,112120,118633,113400,119981,115825,122547,115825,122547,Four Magic,Vasco,3,13,2,3,18450,29900,16450,28100,15050,15900,force-buy,full,57793,8,Vasco,3,0
5424,"5c202255dcaea603",1,1,1,1,31,3051,3249,3499,3720,Team A,Team B,1,0,3,2,0,0,4000,4300,3400,3300,pistol,pistol,48196,8,Team A,3,0
5425,"5c202255dcaea603",2,3499,3720,4779,5068,6313,6682,6761,7153,Team A,Team B,2,0,3,2,19600,10200,22850,1000,19300,0,full,eco,43952,8,Team A,3,0
5426,"5c202255dcaea603",3,6761,7153,8041,8501,12792,13496,13240,13973,Team A,Team B,3,0,3,2,19300,22200,27150,22700,5000,22000,full,full,94121,8,Team A,3,0
5427,"5c202255dcaea603",4,13240,13973,14520,15314,19071,20106,19519,20576,Team A,Team B,4,0,3,2,33300,15900,28400,8350,23000,8650,full,semi,91005,8,Team A,3,0
5428,"5c202255dcaea603",5,19519,20576,20799,21925,23030,24275,23478,24745,Team A,Team B,5,0,3,2,29300,24550,31150,23700,10850,23000,full,full,54888,8,Team A,3,0
5429,"5c202255dcaea603",6,23478,24745,24758,26093,28818,30365,29266,30833,Team A,Team B,6,0,3,2,37250,18550,31250,9650,3200,9750,full,semi,83393,7,Team A,3,0
5430,"5c202255dcaea603",7,29266,30833,30546,32183,37000,38971,37448,39447,Team A,Team B,6,1,3,2,54600,29200,31250,27050,8900,26050,full,full,120757,9,Team B,2,0
5431,"5c202255dcaea603",8,37448,39447,38728,40790,46088,48540,46536,49008,Team A,Team B,7,1,3,2,53800,20600,29000,27350,28000,12900,full,full,134928,12,Team A,3,0
5432,"5c202255dcaea603",9,46536,49008,47816,50358,52891,55694,53339,56167,Team A,Team B,7,2,3,2,43700,17000,29900,25300,14750,16100,full,full,99211,9,Team B,2,0
5433,"5c202255dcaea603",10,53339,56167,54619,57513,60855,64079,61303,64549,Team A,Team B,8,2,3,2,37200,18650,29000,26150,27700,15550,full,full,117403,8,Team A,3,0
5434,"5c202255dcaea603",11,61303,64549,65876,69361,70664,74400,71112,74868,Team A,Team B,8,3,3,2,20100,16100,29650,7600,22150,7400,full,semi,146176,1,Team B,2,0
5435,"5c202255dcaea603",12,71112,74868,72392,76218,76229,80256,79241,83435,Team A,Team B,9,3,3,2,14600,28600,18700,28050,13650,22800,force-buy,full,79951,8,Team A,3,0
5436,"5c202255dcaea603",13,79241,83435,82037,86390,84648,89133,85096,89608,Team A,Team B,9,4,2,3,4000,4000,4250,4700,3450,3400,pistol,pistol,84551,8,Team B,3,0
5437,"5c202255dcaea603",14,85096,89608,86376,90951,90510,95306,90958,95774,Team A,Team B,10,4,2,3,10950,19600,10950,20750,10750,18900,force-buy,semi,84551,9,Team A,2,0
5438,"5c202255dcaea603",15,90958,95774,92238,97125,96880,102008,97328,102476,Team A,Team B,11,4,2,3,18250,9350,24550,9450,14750,9050,full,force-buy,92504,9,Team A,2,0
5439,"5c202255dcaea603",16,97328,102476,98608,103826,102957,108404,103405,108874,Team A,Team B,12,4,2,3,22150,12050,25600,1400,15900,400,full,eco,87963,9,Team A,2,0
5440,"5c202255dcaea603",17,103405,108874,104685,110222,109886,115696,110334,116164,Team A,Team B,12,5,2,3,24300,24200,25600,25300,7900,23800,full,full,101229,8,Team B,3,0
5441,"5c202255dcaea603",18,110334,116164,111614,117515,116305,122447,116753,122919,Team A,Team B,12,6,2,3,24300,19200,23800,28200,23100,17350,full,full,93231,8,Team B,3,0
5442,"5c202255dcaea603",19,119435,125741,120715,127088,126468,133142,126916,133613,Team A,Team B,12,7,2,3,11600,20650,3700,28700,0,16500,eco,full,109821,7,Team B,3,0
5443,"5c202255dcaea603",20,126916,133613,129174,135988,133148,140173,133148,140173,Team A,Team B,13,7,2,3,18400,26700,26850,29500,25850,5000,full,full,97341,9,Team A,2,0
5496,ecf6cb964847c53f,1,1018,1109,19950,21029,24979,26325,25299,26656,Eruption,FengDa Gaming,1,0,3,2,80000,80000,4400,4450,3400,3450,pistol,pistol,374370,7,Eruption,3,0
5497,ecf6cb964847c53f,2,25299,26656,26579,28004,33693,35490,34013,35830,Eruption,FengDa Gaming,1,1,3,2,21150,14250,22600,14050,20450,13450,full,force-buy,131154,1,FengDa Gaming,2,0
5498,ecf6cb964847c53f,3,34013,35830,35293,37170,40389,42536,40709,42873,Eruption,FengDa Gaming,1,2,3,2,8800,19800,13000,25400,8450,12400,force-buy,full,99560,9,FengDa Gaming,2,0
5499,ecf6cb964847c53f,4,40709,42873,41989,44214,46061,48500,46381,48838,Eruption,FengDa Gaming,1,3,3,2,12050,25450,2500,25300,2100,20900,eco,full,83541,9,FengDa Gaming,2,0
5500,ecf6cb964847c53f,5,46381,48838,47661,50186,53498,56324,53818,56665,Eruption,FengDa Gaming,1,4,3,2,22500,22600,23050,26400,22250,9750,full,full,111141,9,FengDa Gaming,2,0
5501,ecf6cb964847c53f,6,53818,56665,55098,58008,61237,64467,61557,64804,Eruption,FengDa Gaming,2,4,3,2,15950,30900,6150,25700,6150,13100,semi,full,115832,8,Eruption,3,0
5502,ecf6cb964847c53f,7,61557,64804,62837,66152,70472,74186,70792,74519,Eruption,FengDa Gaming,2,5,3,2,28500,25400,27750,25650,19300,24350,full,full,139290,9,FengDa Gaming,2,0
5503,ecf6cb964847c53f,8,72861,76695,74141,78046,82792,87149,83112,87482,Eruption,FengDa Gaming,2,6,3,2,23400,18300,24000,23400,22800,16150,full,full,155205,1,FengDa Gaming,2,0
5504,ecf6cb964847c53f,9,85096,89572,86376,90915,93736,98664,94056,98997,Eruption,FengDa Gaming,3,6,3,2,15800,20650,27550,26350,14500,13400,full,full,134984,12,Eruption,3,0
5505,ecf6cb964847c53f,10,94056,98997,95336,100341,98639,103815,98959,104155,Eruption,FengDa Gaming,4,6,3,2,19700,13450,26600,13000,18450,12400,full,force-buy,71530,8,Eruption,3,0
5506,ecf6cb964847c53f,11,98959,104155,100239,105502,107155,112780,107475,113111,Eruption,FengDa Gaming,5,6,3,2,20250,10550,30500,1000,7200,0,full,eco,128051,8,Eruption,3,0
5507,ecf6cb964847c53f,12,107475,113111,108755,114460,113407,119353,116895,123037,Eruption,FengDa Gaming,5,7,3,2,31850,23150,34000,23800,19150,22900,full,full,92672,9,FengDa Gaming,2,0
5508,ecf6cb964847c53f,13,116895,123037,127423,134125,130430,137284,130750,137623,Eruption,FengDa Gaming,5,8,2,3,4000,4000,4350,4200,3350,3400,pistol,pistol,211518,8,FengDa Gaming,3,0
5509,ecf6cb964847c53f,14,130750,137623,132030,138970,136598,143775,136918,144109,Eruption,FengDa Gaming,6,8,2,3,10150,19600,9550,22200,9550,18950,force-buy,semi,91335,1,Eruption,2,0
5510,ecf6cb964847c53f,15,136918,144109,138198,145457,145274,152905,145594,153237,Eruption,FengDa Gaming,7,8,2,3,19600,8750,24900,12900,15200,8000,full,force-buy,130590,9,Eruption,2,0
5511,ecf6cb964847c53f,16,145594,153237,146874,154584,151847,159818,152167,160156,Eruption,FengDa Gaming,8,8,2,3,22450,10800,26400,1100,9600,300,full,eco,97705,9,Eruption,2,0
5512,ecf6cb964847c53f,17,152167,160156,153447,161495,157221,165470,157541,165809,Eruption,FengDa Gaming,9,8,2,3,30900,23050,26400,24000,8850,22700,full,full,78894,9,Eruption,2,0
5513,ecf6cb964847c53f,18,159562,167930,160842,169280,169144,178015,169464,178355,Eruption,FengDa Gaming,10,8,2,3,40100,15400,26300,6500,10150,6500,full,semi,149727,1,Eruption,2,0
5514,ecf6cb964847c53f,19,169464,178355,170744,179694,177624,186935,177944,187275,Eruption,FengDa Gaming,11,8,2,3,48950,27000,27850,27350,16650,26050,full,full,127383,9,Eruption,2,0
5515,ecf6cb964847c53f,20,177944,187275,179224,188618,181402,190911,181722,191247,Eruption,FengDa Gaming,12,8,2,3,50150,18500,27950,10000,10200,9400,full,semi,53981,9,Eruption,2,0
5516,ecf6cb964847c53f,21,181722,191247,183002,192589,187061,196860,187061,196860,Eruption,FengDa Gaming,13,8,2,3,67100,18150,27750,26800,7650,25800,full,full,83333,9,Eruption,2,0
5539,"512f65d79752db5b",1,80,123,1359,1477,5668,6031,5988,6373,los kogutos,Pigeons,1,0,3,2,4000,4000,4000,4300,3400,3300,pistol,pistol,87254,8,los kogutos,3,0
5540,"512f65d79752db5b",2,5988,6373,7268,7721,9614,10206,9934,10539,los kogutos,Pigeons,2,0,3,2,19600,10800,22750,1600,19400,1000,full,eco,56608,8,los kogutos,3,0
5541,"512f65d79752db5b",3,9934,10539,11214,11896,14643,15524,14963,15860,los kogutos,Pigeons,2,1,3,2,19200,21800,26450,22600,5500,21600,full,full,73622,9,Pigeons,2,0
5542,"512f65d79752db5b",4,14963,15860,16243,17213,19535,20693,19855,21035,los kogutos,Pigeons,3,1,3,2,21250,18250,21950,25100,20750,8300,force-buy,full,71377,8,los kogutos,3,0
5543,"512f65d79752db5b",5,19855,21035,21135,22389,27671,29302,27991,29635,los kogutos,Pigeons,4,1,3,2,19500,20350,25050,20300,16850,19500,full,full,122093,8,los kogutos,3,0
5544,"512f65d79752db5b",6,27991,29635,29271,30991,33413,35373,33733,35707,los kogutos,Pigeons,5,1,3,2,21650,13450,26250,3650,13600,3450,full,eco,84743,8,los kogutos,3,0
5545,"512f65d79752db5b",7,33733,35707,35013,37064,38887,41159,39207,41501,los kogutos,Pigeons,6,1,3,2,27050,24500,27650,25200,5500,23800,full,full,80519,8,los kogutos,3,0
5546,"512f65d79752db5b",8,39207,41501,40487,42850,45934,48614,46254,48950,los kogutos,Pigeons,6,2,3,2,40550,18100,28700,8800,14300,8900,full,semi,105050,1,Pigeons,2,0
5547,"512f65d79752db5b",9,46254,48950,47534,50302,53091,56179,53411,56521,los kogutos,Pigeons,7,2,3,2,34600,28200,29450,27750,24350,19250,full,full,106763,8,los kogutos,3,0
5548,"512f65d79752db5b",10,56023,59278,57303,60634,62621,66262,62941,66595,los kogutos,Pigeons,8,2,3,2,28850,23850,30050,23150,13400,22450,full,full,103145,8,los kogutos,3,0
5549,"512f65d79752db5b",11,62941,66595,64221,67949,71181,75307,71501,75649,los kogutos,Pigeons,9,2,3,2,34250,18400,30850,11000,7100,11100,full,semi,128665,8,los kogutos,3,0
